student_id,strategy,cycle,predicted_final_grade,predicted_risk,predicted_weakest_topic,selected_activity,predicted_learning_gain,simulated_gain,cumulative_simulated_gain
10487,adaptive,10,48.93974757772728,Medium,Problem Solving,Advanced Practice,3.0561009839417155,0.20634793843574464,5.1437604992018136
10494,adaptive,10,63.06165084076769,Medium,Advanced Topics,Advanced Practice,4.2131612842602735,0.31615562277089093,7.882859260185606
10495,adaptive,10,29.472108360142144,High,Advanced Topics,Application Exercise,1.3869489071942587,0.04238515860385655,1.0543308202709316
10500,adaptive,10,78.42414745162543,Low,Advanced Topics,Application Exercise,4.021075406187982,0.2856571968555942,3.6999999999999984
10514,adaptive,10,44.28125824164263,Medium,Advanced Topics,Advanced Practice,2.945809860594776,0.11830372400148621,2.946504401585713
10522,adaptive,10,46.06387425247432,Medium,Advanced Topics,Application Exercise,0.7791724716905271,0.0,0.0
10523,adaptive,10,73.79296188733085,Low,Application Skills,Practice Questions,3.8990945266919765,0.2620191521937008,5.400000000000016
10527,adaptive,10,86.43853605707477,Low,Critical Thinking,Application Exercise,4.753410680190739,0.5270581762195491,12.800000000000011
10528,adaptive,10,64.80404177542118,Medium,Advanced Topics,Application Exercise,4.2629859962548755,0.4413043103323047,10.97744471951608
10529,adaptive,10,77.25890405839064,Low,Advanced Topics,Practice Questions,4.574227228832361,0.33007623683254317,0.5
10530,adaptive,10,68.47693143763048,Low,Application Skills,Advanced Practice,3.1191893055308144,0.171680179376416,4.27790454186894
10535,adaptive,10,69.72765640473942,Low,Problem Solving,Application Exercise,5.05928472893088,0.5812106296595795,14.457614412782041
10543,adaptive,10,78.69741406140234,Low,Advanced Topics,Application Exercise,5.096336782605172,0.576497616848297,0.0
10544,adaptive,10,68.95151840281171,Low,Application Skills,Advanced Practice,2.838427577246962,0.15486460861459425,3.8588383426514
10549,adaptive,10,67.2675679816199,Medium,Advanced Topics,Advanced Practice,3.2068926535668965,0.162653595388913,4.052433291203981
10550,adaptive,10,55.57083354023905,Medium,Advanced Topics,Application Exercise,2.2346959788683423,0.09832662307020706,2.445874748871401
10555,adaptive,10,85.84526654699616,Low,Critical Thinking,Application Exercise,4.388549457616028,0.3145712251219169,7.824959224907682
10560,adaptive,10,43.78072037510313,Medium,Critical Thinking,Advanced Practice,1.9456411391281643,0.06755266035052986,1.6821983687918383
10571,adaptive,10,60.91333320864588,Medium,Problem Solving,Advanced Practice,3.0726609987243076,0.1823931568842749,4.545463764868803
10579,adaptive,10,61.20871079118167,Medium,Application Skills,Advanced Practice,3.090218095273258,0.1745355180210336,4.349249538811786
10584,adaptive,10,71.79400810376812,Low,Advanced Topics,Practice Questions,3.652329367204233,0.2290740979110495,5.698218185537356
10585,adaptive,10,81.34259067097727,Low,Advanced Topics,Application Exercise,4.778325128917302,0.44189950792227206,9.203834895802137
10590,adaptive,10,85.85068523099673,Low,Critical Thinking,Concept Review,3.9192834397090635,0.35493030830005284,0.0
10591,adaptive,10,69.46354067847406,Medium,Advanced Topics,Application Exercise,5.859947894801635,0.7819514470823302,19.451042246172964
10596,adaptive,10,76.99924076187678,Low,Advanced Topics,Critical Thinking Activity,5.458040678070258,0.6610778869278697,7.900000000000004
10600,adaptive,10,36.38878140960027,Medium,Advanced Topics,Application Exercise,1.1575161544445223,0.031484439400891004,0.7831754300971636
10602,adaptive,10,37.113485115416466,Medium,Advanced Topics,Application Exercise,0.5780477084152684,0.00850886226787275,0.2116579489133347
10605,adaptive,10,74.64578222287793,Low,Critical Thinking,Application Exercise,3.8499288345592904,0.3504975210982778,8.717166099741199
10614,adaptive,10,69.0269351826889,Low,Advanced Topics,Advanced Practice,2.8910845701298564,0.16375103005215508,4.0805313838873065
10618,adaptive,10,80.33754606399974,Low,Application Skills,Practice Questions,2.638783398351885,0.17859286040045558,4.442497402461332
10622,adaptive,10,57.575751276345244,Medium,Critical Thinking,Advanced Practice,2.680019119578099,0.16894840529820335,4.210888952398906
10627,adaptive,10,90.98657816684255,Low,Conceptual Understanding,Application Exercise,4.564894095782291,0.39659799904156545,0.0
10636,adaptive,10,55.07156799493444,Medium,Advanced Topics,Advanced Practice,4.218810864703144,0.34425496655977655,8.585237078438922
10637,adaptive,10,46.99091542146812,Medium,Advanced Topics,Application Exercise,2.1183557074839166,0.08066698534098755,2.006591260357065
10644,adaptive,10,85.25660295156553,Low,Advanced Topics,Application Exercise,5.583009388183914,0.6378029925061304,0.0
10645,adaptive,10,55.51423973453973,Medium,Problem Solving,Advanced Practice,1.284869018365935,0.02158579950854771,0.5372289577583823
10650,adaptive,10,63.433825261515615,Medium,Critical Thinking,Advanced Practice,2.2311858921836576,0.08781947671634877,2.187200775672761
10651,adaptive,10,77.61487028559165,Low,Application Skills,Practice Questions,3.434919804139411,0.24456629005472608,6.083586465111311
10653,adaptive,10,85.14973622248132,Low,Conceptual Understanding,Critical Thinking Activity,5.38271862254207,0.6493711746234753,5.357421154292274
10657,adaptive,10,77.16796405909524,Low,Critical Thinking,Concept Review,4.130179319594669,0.3542041784484388,8.775206007322895
10661,adaptive,10,50.07000740622878,Medium,Problem Solving,Application Exercise,2.53074432350459,0.10649372113307315,2.6490313131851955
10663,adaptive,10,90.80248512134726,Low,Critical Thinking,Application Exercise,4.5192057825342085,0.4960280266909547,0.0
10669,adaptive,10,81.81953714104843,Low,Advanced Topics,Application Exercise,4.646849501849553,0.4334581215325262,7.247045744816847
10671,adaptive,10,63.14538746107706,Medium,Advanced Topics,Practice Questions,3.246279218207525,0.25450829070746994,6.330893731348315
10678,adaptive,10,70.50999972687723,Low,Critical Thinking,Advanced Practice,2.67706799456683,0.17861397659749892,4.452307655720652
10679,adaptive,10,45.245673832933704,Medium,Advanced Topics,Application Exercise,1.9068501639822413,0.07474852642810385,1.8593695948990834
10680,adaptive,10,81.15977979569763,Low,Critical Thinking,Application Exercise,4.820493638387127,0.45351204149946095,6.799999999999985
10688,adaptive,10,86.9398335676041,Low,Critical Thinking,Application Exercise,5.19499161816433,0.581839061234405,7.800000000000001
10690,adaptive,10,83.89450740700745,Low,Advanced Topics,Application Exercise,4.820135439666231,0.5059214157473676,10.300000000000004
10693,adaptive,10,71.80896419450488,Low,Critical Thinking,Application Exercise,4.784726694918406,0.5022049138986359,12.492347233228568
10698,adaptive,10,74.84298812315107,Low,Application Skills,Concept Review,3.5438102816187227,0.2823708032393798,6.997582530471324
10714,adaptive,10,58.20781997156881,Medium,Advanced Topics,Advanced Practice,2.1332190556863955,0.0761132559068906,1.8954315106070179
10715,adaptive,10,51.364876365007746,Medium,Application Skills,Advanced Practice,2.984265857750971,0.18717315459814088,4.665077907898007
10717,adaptive,10,100.66062487003987,Low,Conceptual Understanding,Application Exercise,6.511328880250151,1.0418126208400242,0.0
10722,adaptive,10,67.30029307347833,Medium,Advanced Topics,Application Exercise,4.653150434633875,0.5256198730962425,13.074794343269032
10738,adaptive,10,85.29878879400547,Low,Critical Thinking,Application Exercise,4.993376292534138,0.5440782808345196,0.0
10741,adaptive,10,35.537601345157455,Medium,Advanced Topics,Application Exercise,1.6523631498692373,0.024587163670054257,0.6116056962925995
10742,adaptive,10,68.23883347597686,Low,Advanced Topics,Concept Review,4.6179820955323425,0.473620243717797,11.731110791510654
10750,adaptive,10,95.29874627909558,Low,Conceptual Understanding,Application Exercise,5.382268563969849,0.5192812710518111,0.0
10754,adaptive,10,63.30305419022628,Medium,Application Skills,Advanced Practice,2.6168599800037837,0.1611985747682331,4.017550193095412
10762,adaptive,10,36.57411806275195,Medium,Advanced Topics,Advanced Practice,2.055435054411226,0.10589601400326636,2.638412492522514
10765,adaptive,10,53.01585763151461,Medium,Application Skills,Advanced Practice,2.8231856175056995,0.16622916915873562,4.142574889817204
10768,adaptive,10,53.96656695044208,Medium,Advanced Topics,Application Exercise,4.398617150431684,0.4060803353278531,10.101248341280346
10788,adaptive,10,86.47183260474702,Low,Problem Solving,Critical Thinking Activity,4.0695653159565035,0.3796090526724226,0.0
10801,adaptive,10,76.25220774814767,Low,Problem Solving,Advanced Practice,3.7851023615585224,0.2785835338107073,6.9457432154232555
10803,adaptive,10,99.48594853429978,Low,Conceptual Understanding,Application Exercise,5.370773753310041,0.6298843457882015,0.0
10811,adaptive,10,73.19229791983425,Low,Problem Solving,Concept Review,3.8964388802636036,0.28241389004150597,7.001028926802125
10812,adaptive,10,68.43796500560616,Low,Advanced Topics,Application Exercise,4.544233640784577,0.3940759413288385,9.802639040554856
10817,adaptive,10,88.37093469667575,Low,Conceptual Understanding,Advanced Practice,3.61811530283209,0.27613455991214514,5.900000000000017
10821,adaptive,10,80.05525723616387,Low,Conceptual Understanding,Application Exercise,4.185776151924011,0.39781616547885795,9.895677116286592
10823,adaptive,10,41.79972226777923,Medium,Advanced Topics,Application Exercise,2.1349421279257874,0.06934292031502957,1.7249051428363606
10824,adaptive,10,40.745727202912036,Medium,Advanced Topics,Application Exercise,1.6408532280664132,0.04331852522095331,1.0775483148712137
10827,adaptive,10,81.45086535248387,Low,Advanced Topics,Application Exercise,5.409115426947667,0.5184096225186644,11.399999999999991
10830,adaptive,10,81.78014605936083,Low,Advanced Topics,Concept Review,4.4031312665076925,0.41988259757417357,4.200000000000002
10838,adaptive,10,64.81343252326216,Medium,Conceptual Understanding,Advanced Practice,3.1626007456941228,0.21657489906513352,5.3988564327324475
10846,adaptive,10,66.68781811269932,Medium,Problem Solving,Advanced Practice,3.5382536718729116,0.3000439113748229,7.483425162428356
10850,adaptive,10,48.85480969818744,Medium,Advanced Topics,Application Exercise,2.3472224952784257,0.089757788219447,2.2327249819587442
10860,adaptive,10,98.23811385268056,Low,Conceptual Understanding,Concept Review,6.034688430708864,0.7811300704709554,0.0
10866,adaptive,10,104.12216413782772,Low,Conceptual Understanding,Application Exercise,6.1325647464936806,0.8232354915693119,0.0
10867,adaptive,10,81.71817363206966,Low,Conceptual Understanding,Application Exercise,5.272890156623015,0.6133425830183892,11.800000000000002
10868,adaptive,10,90.36424620877132,Low,Critical Thinking,Application Exercise,5.957077279903812,0.8711629814131335,15.899999999999999
10880,adaptive,10,63.74589246971521,Medium,Advanced Topics,Application Exercise,4.247963569536147,0.3493525239586527,8.690144033471483
10884,adaptive,10,96.90105582409483,Low,Conceptual Understanding,Application Exercise,5.380858459077593,0.6112655209512146,0.0
10885,adaptive,10,56.580231151310116,Medium,Advanced Topics,Advanced Practice,3.327071093601457,0.16928137724244213,4.217582294972529
10893,adaptive,10,62.941378707682205,Medium,Problem Solving,Advanced Practice,3.763651806869012,0.2715851143836679,6.770950844370756
10894,adaptive,10,46.467992919509484,Medium,Advanced Topics,Application Exercise,1.926320780274571,0.04191674017877466,1.0426789119470197
10900,adaptive,10,100.82344553155562,Low,Conceptual Understanding,Concept Review,6.485938974568487,0.912182457383312,0.0
10902,adaptive,10,85.7961861462461,Low,Critical Thinking,Application Exercise,4.949969112779241,0.48311698540725395,12.017535012005442
10903,adaptive,10,44.69841793635277,Medium,Advanced Topics,Application Exercise,1.57411609469419,0.07152783534290398,1.7792549041547365
10915,adaptive,10,74.36157280621521,Low,Advanced Topics,Practice Questions,3.82411114164747,0.22149251732422148,5.509626368440009
10918,adaptive,10,38.22129112584867,Medium,Advanced Topics,Application Exercise,1.8917151855780479,0.07385256084496698,1.837082451018554
10925,adaptive,10,74.05196739209799,Low,Application Skills,Practice Questions,2.717052478843144,0.1808470129917997,4.498569448171017
10937,adaptive,10,74.40635412928903,Low,Advanced Topics,Application Exercise,4.930273991975931,0.5080154321332,12.636883874313352
10939,adaptive,10,101.57599107909621,Low,Conceptual Understanding,Practice Questions,5.80795881648581,0.7108941591378631,0.0
10942,adaptive,10,56.04599527371638,Medium,Advanced Topics,Advanced Practice,3.5249416998688363,0.23969603559108088,5.975138584327221
10943,adaptive,10,57.67036385967232,Medium,Application Skills,Advanced Practice,2.6142539583812097,0.1635477276363285,4.076220604874643
10948,adaptive,10,49.84092823357503,Medium,Advanced Topics,Advanced Practice,2.6676277727735176,0.15024079616260452,3.743830758305177
10949,adaptive,10,92.04297717012817,Low,Conceptual Understanding,Application Exercise,4.710313379453502,0.481582439915326,0.0
10960,adaptive,10,68.06613151991834,Low,Conceptual Understanding,Advanced Practice,3.223783999422345,0.23572308603776188,4.700000000000006
10974,adaptive,10,72.06252221849262,Low,Advanced Topics,Concept Review,4.343242256066372,0.354408568095016,0.0
10975,adaptive,10,59.297275517955434,Medium,Application Skills,Advanced Practice,3.7657851469673926,0.274751684322741,6.850068913785564
10978,adaptive,10,65.49686675468573,Medium,Advanced Topics,Advanced Practice,3.8565782350342723,0.3362936220949886,8.388163302363106
10979,adaptive,10,44.673287162727334,Medium,Advanced Topics,Application Exercise,2.5113844924170747,0.11652824044815226,2.8986399811477876
10986,adaptive,10,74.96687383508346,Low,Problem Solving,Application Exercise,3.4775910617235612,0.15746532327484286,3.916949916461716
10987,adaptive,10,93.91142789818784,Low,Critical Thinking,Application Exercise,6.1152747911775664,0.7788413974043747,0.0
10990,adaptive,10,56.334203288341435,Medium,Advanced Topics,Advanced Practice,3.2826854589000964,0.24370656846874317,6.076300145008428
10996,adaptive,10,78.83738222540555,Low,Advanced Topics,Concept Review,4.130434874939112,0.35554783403475876,8.808361310427737
10999,adaptive,10,88.86520997307777,Low,Critical Thinking,Critical Thinking Activity,5.560909794461473,0.720693909362207,17.89135684839812
10011,static,1,53.3743784666664,Medium,Advanced Topics,Advanced Practice,2.19315569483619,0.6579467084508569,0.6579467084508569
10024,static,1,98.12943381194418,Low,Conceptual Understanding,Concept Review,6.5539225628509135,5.688804784554593,0.0
10026,static,1,90.70352133751113,Low,Critical Thinking,Critical Thinking Activity,5.523576401609715,4.220012370829822,4.220012370829822
10031,static,1,78.81239458645713,Low,Critical Thinking,Critical Thinking Activity,3.214231726528073,0.7199879067422883,0.7199879067422883
10040,static,1,82.73306592437103,Low,Critical Thinking,Critical Thinking Activity,4.145170148774682,2.453940728074612,2.453940728074612
10045,static,1,90.3664022298515,Low,Conceptual Understanding,Concept Review,5.092678194666949,3.3102408265335166,3.3102408265335166
10055,static,1,64.72680035439225,Medium,Advanced Topics,Advanced Practice,4.249325126061785,2.915037036478384,2.915037036478384
10056,static,1,96.49297271055661,Low,Conceptual Understanding,Concept Review,5.767919157307695,4.147133874104233,0.0
10060,static,1,88.66094609727008,Low,Problem Solving,Practice Questions,5.134315079112445,3.5580803498249236,3.5580803498249236
10061,static,1,52.577987909210904,Medium,Advanced Topics,Advanced Practice,3.02220983085573,1.1151954275857645,1.1151954275857645
10064,static,1,92.8749244107163,Low,Critical Thinking,Critical Thinking Activity,5.577836792307641,4.200111104607654,4.200111104607654
10067,static,1,83.20047308937028,Low,Problem Solving,Practice Questions,5.359086844259635,4.067546914793063,4.067546914793063
10068,static,1,56.41657591647535,Medium,Critical Thinking,Critical Thinking Activity,3.1629606336566365,1.4233322851454864,1.4233322851454864
10071,static,1,84.55933140987193,Low,Critical Thinking,Critical Thinking Activity,4.654641789580255,2.6065994021649432,2.6065994021649432
10073,static,1,79.24707583189239,Low,Problem Solving,Practice Questions,4.057411843560421,2.3411266337343632,2.3411266337343632
10077,static,1,67.9642599525877,Medium,Advanced Topics,Advanced Practice,3.4059264799750713,1.532666915988782,1.532666915988782
10079,static,1,53.01030541806505,Medium,Advanced Topics,Advanced Practice,3.406270997092641,1.137694513028942,1.137694513028942
10087,static,1,66.33869076046417,Medium,Problem Solving,Practice Questions,3.66276761403065,1.7837678280329268,1.7837678280329268
10089,static,1,80.63351187699533,Low,Advanced Topics,Advanced Practice,3.3759077273014975,1.2153267818285391,1.2153267818285391
10097,static,1,80.77719896025182,Low,Conceptual Understanding,Concept Review,5.784209256638638,4.465409546125029,4.465409546125029
10102,static,1,55.450373236677194,Medium,Advanced Topics,Advanced Practice,4.101960096901968,2.210956492230161,2.210956492230161
10108,static,1,80.49022746274728,Low,Critical Thinking,Critical Thinking Activity,4.576663047522443,2.6544645675630165,2.6544645675630165
10111,static,1,67.91284667025866,Low,Advanced Topics,Advanced Practice,3.0390126646584132,0.9542499767027418,0.9542499767027418
10121,static,1,100.72704168122517,Low,Conceptual Understanding,Concept Review,6.563404781438525,5.834866850698849,0.0
10137,static,1,60.005740551401324,Medium,Advanced Topics,Advanced Practice,2.742117589138114,0.8747355109350584,0.8747355109350584
10138,static,1,58.80946032600671,Medium,Advanced Topics,Advanced Practice,3.427829455854843,1.2100237979167596,1.2100237979167596
10140,static,1,62.1610777113645,Medium,Advanced Topics,Advanced Practice,3.669671320442855,1.5045652413815704,1.5045652413815704
10159,static,1,56.53438665528425,Medium,Advanced Topics,Advanced Practice,2.9121324517120284,1.2522169542361723,1.2522169542361723
10169,static,1,76.36601755589577,Low,Critical Thinking,Critical Thinking Activity,3.1930226515989837,1.4847555329935276,1.4847555329935276
10175,static,1,72.67670712897551,Low,Advanced Topics,Advanced Practice,4.338718483241698,1.8482940738609634,1.8482940738609634
10185,static,1,85.99190436778449,Low,Advanced Topics,Advanced Practice,4.4077854784052315,2.5256610791261975,2.5256610791261975
10199,static,1,70.65561049176965,Low,Advanced Topics,Advanced Practice,3.583971871308616,1.7453943013272961,1.7453943013272961
10200,static,1,57.1065979313944,Medium,Advanced Topics,Advanced Practice,3.1954525515431405,1.521035414534535,1.521035414534535
10209,static,1,59.33020546954131,Medium,Critical Thinking,Critical Thinking Activity,3.53061817731258,1.7688397068336026,1.7688397068336026
10210,static,1,41.594000704510634,Medium,Problem Solving,Practice Questions,2.7927041323359623,1.0919473157433612,1.0919473157433612
10211,static,1,66.64758430649695,Medium,Advanced Topics,Advanced Practice,3.668035476834609,2.25217378277645,2.25217378277645
10214,static,1,67.57835156450771,Low,Critical Thinking,Critical Thinking Activity,4.497567298382796,2.977389551529411,2.977389551529411
10216,static,1,62.35507683085179,Medium,Critical Thinking,Critical Thinking Activity,3.592586846887233,2.11603365281658,2.11603365281658
10219,static,1,87.29983703313479,Low,Conceptual Understanding,Concept Review,3.0746388483289873,1.3559157321130835,1.3559157321130835
10222,static,1,69.83889442102189,Low,Critical Thinking,Critical Thinking Activity,4.486302781786434,2.6648638523811417,2.6648638523811417
10236,static,1,50.66259193665459,Medium,Problem Solving,Practice Questions,2.703005033342923,0.8757736308031071,0.8757736308031071
10238,static,1,58.43652320378887,Medium,Critical Thinking,Critical Thinking Activity,2.4709190015677827,0.5386603423417766,0.5386603423417766
10245,static,1,66.14267674462725,Medium,Critical Thinking,Critical Thinking Activity,3.2514080302409845,1.25504349967302,1.25504349967302
10248,static,1,50.193123670420476,Medium,Problem Solving,Practice Questions,1.0213799780987074,0.10826627767846297,0.10826627767846297
10255,static,1,57.87670400538825,Medium,Application Skills,Application Exercise,1.6573524916554168,0.4806322225800708,0.4806322225800708
10257,static,1,61.50066071701194,Medium,Advanced Topics,Advanced Practice,3.928543180956106,1.5832029019253107,1.5832029019253107
10260,static,1,67.77898127734417,Medium,Advanced Topics,Advanced Practice,5.144066782299104,3.5699823469155785,3.5699823469155785
10261,static,1,52.493664162608596,Medium,Advanced Topics,Advanced Practice,2.504712262489449,0.8591163060338809,0.8591163060338809
10262,static,1,74.78133237512972,Low,Advanced Topics,Advanced Practice,5.131005839956956,3.1658306032534416,3.1658306032534416
10266,static,1,73.22689409466712,Low,Advanced Topics,Advanced Practice,4.3238563876504195,2.5251321303878447,2.5251321303878447
10276,static,1,85.76518954944379,Low,Application Skills,Application Exercise,5.926190670049348,4.663912057328837,4.663912057328837
10278,static,1,52.729158900965665,Medium,Advanced Topics,Advanced Practice,2.870617941531548,0.9272095951146899,0.9272095951146899
10281,static,1,57.48877008383867,Medium,Advanced Topics,Advanced Practice,3.5290185148944695,1.5810002946727222,1.5810002946727222
10282,static,1,60.83663384381433,Medium,Problem Solving,Practice Questions,3.92019239028455,1.8973731168977221,1.8973731168977221
10290,static,1,64.08743265393005,Medium,Advanced Topics,Advanced Practice,3.227924100817563,1.15236890399187,1.15236890399187
10293,static,1,69.22245334483635,Low,Advanced Topics,Advanced Practice,3.768492543431824,2.295011958949981,2.295011958949981
10295,static,1,79.27256501524063,Low,Advanced Topics,Advanced Practice,4.084342964119569,2.18512348580397,2.18512348580397
10297,static,1,72.45812691257547,Low,Advanced Topics,Advanced Practice,4.457962642992782,2.817432390371438,2.817432390371438
10299,static,1,66.68491245447942,Medium,Advanced Topics,Advanced Practice,3.0449143092575772,1.239280123867834,1.239280123867834
10300,static,1,108.39172082772454,Low,Conceptual Understanding,Concept Review,6.77545479032604,6.70770024242278,0.0
10308,static,1,63.82214364651335,Low,Critical Thinking,Critical Thinking Activity,3.02555711227077,1.1255072457647266,1.1255072457647266
10310,static,1,75.86501688488656,Low,Conceptual Understanding,Concept Review,4.271230147397818,2.280836898710435,2.280836898710435
10311,static,1,72.5840744587816,Low,Application Skills,Application Exercise,3.824714366644172,1.7670180373896076,1.7670180373896076
10313,static,1,70.54581794206297,Low,Application Skills,Application Exercise,5.3177985843025,3.9245353552152453,3.9245353552152453
10315,static,1,42.98373856001999,Medium,Advanced Topics,Advanced Practice,1.2043814335563958,0.15175206062810587,0.15175206062810587
10319,static,1,66.8108390854301,Low,Application Skills,Application Exercise,2.7404993901023795,1.227743726765866,1.227743726765866
10320,static,1,92.26997389912589,Low,Conceptual Understanding,Concept Review,5.4716079131934805,4.6836963736936195,4.6836963736936195
10322,static,1,85.35449469289968,Low,Problem Solving,Practice Questions,4.777003523377642,2.9617421844941383,2.9617421844941383
10328,static,1,60.6986163344393,Medium,Advanced Topics,Advanced Practice,2.539664610425734,0.6526938048794136,0.6526938048794136
10329,static,1,70.16979462913206,Low,Application Skills,Application Exercise,3.647671759154533,1.6852243527293942,1.6852243527293942
10333,static,1,75.83270544286535,Low,Critical Thinking,Critical Thinking Activity,4.519093205952322,2.5306921953333004,2.5306921953333004
10347,static,1,70.60817479514665,Low,Advanced Topics,Advanced Practice,4.083358807956366,2.176430244640743,2.176430244640743
10352,static,1,30.326835493751126,High,Advanced Topics,Practice Questions,1.5551459137715469,0.2659299512549345,0.2659299512549345
10356,static,1,75.24286849326258,Low,Advanced Topics,Advanced Practice,4.127371168201244,1.9687560472319936,1.9687560472319936
10362,static,1,68.68451383175217,Low,Problem Solving,Practice Questions,2.4812221607546485,0.5483500975267773,0.5483500975267773
10364,static,1,53.734718356234914,Medium,Advanced Topics,Advanced Practice,3.383144125485012,1.0386252465238985,1.0386252465238985
10366,static,1,74.36282873870084,Low,Conceptual Understanding,Concept Review,5.253585509904677,3.835117422230414,3.835117422230414
10371,static,1,74.41708637513132,Low,Advanced Topics,Advanced Practice,3.6538731392168824,1.8780907935574775,1.8780907935574775
10372,static,1,51.6474191183381,Medium,Problem Solving,Practice Questions,1.9360303243190669,0.23038760859396898,0.23038760859396898
10378,static,1,96.82575339980053,Low,Critical Thinking,Critical Thinking Activity,4.522088251530468,2.7539517451820545,2.7539517451820545
10383,static,1,85.08797402451574,Low,Problem Solving,Practice Questions,5.984780419808431,4.5065396561157485,4.5065396561157485
10409,static,1,71.64842380206943,Low,Advanced Topics,Advanced Practice,2.6461797774219784,0.8229619107782353,0.8229619107782353
10412,static,1,50.149937452536314,Medium,Advanced Topics,Advanced Practice,2.738753981459798,0.9667801554553086,0.9667801554553086
10426,static,1,51.5045945161834,Medium,Advanced Topics,Advanced Practice,2.101554503356897,0.5422010618660795,0.5422010618660795
10430,static,1,63.692313981027446,Medium,Critical Thinking,Critical Thinking Activity,3.956207826508945,2.164045681100393,2.164045681100393
10433,static,1,82.03450757811397,Low,Critical Thinking,Critical Thinking Activity,5.781269299667516,4.850484942421046,4.850484942421046
10437,static,1,68.13235475130247,Low,Application Skills,Application Exercise,3.5972101674442074,1.4137035958055735,1.4137035958055735
10440,static,1,93.02196631873704,Low,Problem Solving,Practice Questions,6.002423289673294,4.771926515290269,4.771926515290269
10446,static,1,71.17478349559445,Low,Problem Solving,Practice Questions,4.0271140144101185,1.7880386223980926,1.7880386223980926
10452,static,1,80.69605304930323,Low,Application Skills,Application Exercise,5.340041059427659,3.4229663190931285,3.4229663190931285
10463,static,1,61.76300365080093,Medium,Application Skills,Application Exercise,4.023055623298723,1.9914125335328678,1.9914125335328678
10480,static,1,98.80390566931081,Low,Conceptual Understanding,Concept Review,5.805397495363804,5.056501218461873,0.0
10487,static,1,48.85915469507434,Medium,Problem Solving,Practice Questions,3.06779054374536,1.294607609460542,1.294607609460542
10494,static,1,62.93814030750467,Medium,Advanced Topics,Advanced Practice,4.231075816132468,1.9843745577661274,1.9843745577661274
10495,static,1,29.445573571874682,High,Advanced Topics,Advanced Practice,1.3869489071942587,0.2649072412741034,0.2649072412741034
10500,static,1,78.35894380515533,Low,Advanced Topics,Advanced Practice,4.013197386622896,1.781859639660566,1.781859639660566
10514,static,1,44.23509380986338,Medium,Advanced Topics,Advanced Practice,2.952505760633601,0.7410789459190338,0.7410789459190338
10522,static,1,46.06387425247432,Medium,Advanced Topics,Practice Questions,0.7791724716905271,0.0,0.0
10523,static,1,73.59964140568101,Low,Application Skills,Application Exercise,3.8990945266919765,1.6376197012106302,1.6376197012106302
10527,static,1,86.10857676067735,Low,Critical Thinking,Critical Thinking Activity,4.753410680190739,3.2941136013721817,3.2941136013721817
10528,static,1,64.52776779599289,Medium,Application Skills,Application Exercise,4.2629859962548755,2.7581519395769045,2.7581519395769045
10529,static,1,77.24100401379343,Low,Advanced Topics,Advanced Practice,4.574227228832361,2.0629764802033947,2.0629764802033947
10530,static,1,68.40990595533178,Low,Application Skills,Application Exercise,3.1289109876187076,1.0763453797408353,1.0763453797408353
10535,static,1,69.36379552737529,Low,Problem Solving,Practice Questions,5.05928472893088,3.6325664353723717,3.6325664353723717
10543,static,1,78.69741406140234,Low,Advanced Topics,Advanced Practice,5.096336782605172,3.6031101053018566,3.6031101053018566
10544,static,1,68.89105881657643,Low,Application Skills,Application Exercise,2.8471969117804394,0.9708941469171299,0.9708941469171299
10549,static,1,67.2040755035836,Medium,Advanced Topics,Advanced Practice,3.216101892579765,1.0195042999477855,1.0195042999477855
10550,static,1,55.509277179235234,Medium,Advanced Topics,Advanced Practice,2.2346959788683423,0.6145413941887942,0.6145413941887942
10555,static,1,85.64833249912196,Low,Critical Thinking,Critical Thinking Activity,4.388549457616028,1.9660701570119803,1.9660701570119803
10560,static,1,43.754364677558115,Medium,Critical Thinking,Critical Thinking Activity,1.9494638898783252,0.42303366410359655,0.42303366410359655
10571,static,1,60.84211525122624,Medium,Advanced Topics,Advanced Practice,3.0829907765526454,1.1437895781010314,1.1437895781010314
10579,static,1,61.14056735916209,Medium,Advanced Topics,Advanced Practice,3.1001019298948425,1.0943359812528792,1.0943359812528792
10584,static,1,71.598212257614,Low,Advanced Topics,Advanced Practice,3.652329367204233,1.4317131119440594,1.4317131119440594
10585,static,1,81.11721532535725,Low,Advanced Topics,Advanced Practice,4.774372386687414,2.759587239505325,2.759587239505325
10590,static,1,85.85068523099673,Low,Critical Thinking,Critical Thinking Activity,3.9192834397090635,2.21831442687533,2.21831442687533
10591,static,1,68.97400809756071,Medium,Advanced Topics,Advanced Practice,5.859947894801635,4.8871965442645635,4.8871965442645635
10596,static,1,77.20203283527766,Low,Advanced Topics,Advanced Practice,5.448782742827332,4.12472853632029,4.12472853632029
10600,static,1,36.369070903358434,Medium,Advanced Topics,Advanced Practice,1.1575161544445223,0.1967777462555688,0.1967777462555688
10602,static,1,37.1081582305796,Medium,Advanced Topics,Advanced Practice,0.5780477084152684,0.053180389174204694,0.053180389174204694
10605,static,1,74.53999329486473,Low,Application Skills,Application Exercise,3.847363390660415,2.189149769285776,2.189149769285776
10614,static,1,68.96300197566012,Low,Advanced Topics,Advanced Practice,2.9003577344888,1.0267266380090352,1.0267266380090352
