student_id,activity,estimated_gain,observed_activity,observed_gain
10555,Application Exercise,4.306590606792872,Application Exercise,3.32
10555,Critical Thinking Activity,4.022770926102067,Application Exercise,3.32
10555,Advanced Practice,4.4758503907456495,Application Exercise,3.32
10556,Concept Review,4.603771057627648,Advanced Practice,7.16
10556,Practice Questions,4.373772331790132,Advanced Practice,7.16
10556,Application Exercise,5.344249745434765,Advanced Practice,7.16
10556,Critical Thinking Activity,4.597490796447638,Advanced Practice,7.16
10556,Advanced Practice,4.9233985802136475,Advanced Practice,7.16
10557,Concept Review,2.3887027704558514,Advanced Practice,2.18
10557,Practice Questions,2.5023159006153968,Advanced Practice,2.18
10557,Application Exercise,3.8910495663404046,Advanced Practice,2.18
10557,Critical Thinking Activity,2.5966415501901268,Advanced Practice,2.18
10557,Advanced Practice,3.319122441954411,Advanced Practice,2.18
10558,Concept Review,2.580298542478642,Critical Thinking Activity,1.24
10558,Practice Questions,2.712797205855259,Critical Thinking Activity,1.24
10558,Application Exercise,2.5423938781279336,Critical Thinking Activity,1.24
10558,Critical Thinking Activity,2.6870680326614016,Critical Thinking Activity,1.24
10558,Advanced Practice,2.7139125244115605,Critical Thinking Activity,1.24
10559,Concept Review,3.043832545996155,Advanced Practice,2.95
10559,Practice Questions,3.6856439700162977,Advanced Practice,2.95
10559,Application Exercise,4.948883367988936,Advanced Practice,2.95
10559,Critical Thinking Activity,3.841851864942188,Advanced Practice,2.95
10559,Advanced Practice,4.028605967143393,Advanced Practice,2.95
10560,Concept Review,1.7328470403355287,Advanced Practice,0.0
10560,Practice Questions,2.596430702484649,Advanced Practice,0.0
10560,Application Exercise,3.068220631073601,Advanced Practice,0.0
10560,Critical Thinking Activity,1.5062565834577648,Advanced Practice,0.0
10560,Advanced Practice,2.2276370574109263,Advanced Practice,0.0
10561,Concept Review,3.2830709660360458,Application Exercise,3.02
10561,Practice Questions,3.337805375253863,Application Exercise,3.02
10561,Application Exercise,4.400856819180358,Application Exercise,3.02
10561,Critical Thinking Activity,3.9185421136006755,Application Exercise,3.02
10561,Advanced Practice,3.999912439396436,Application Exercise,3.02
10562,Concept Review,4.166662303573704,Advanced Practice,2.89
10562,Practice Questions,4.553997587790716,Advanced Practice,2.89
10562,Application Exercise,5.806116297211814,Advanced Practice,2.89
10562,Critical Thinking Activity,4.226266779548617,Advanced Practice,2.89
10562,Advanced Practice,4.230159417471024,Advanced Practice,2.89
10563,Concept Review,2.4834805659686996,Critical Thinking Activity,4.27
10563,Practice Questions,2.9904237408881036,Critical Thinking Activity,4.27
10563,Application Exercise,4.286700811036169,Critical Thinking Activity,4.27
10563,Critical Thinking Activity,3.434409065975917,Critical Thinking Activity,4.27
10563,Advanced Practice,3.8439772565201444,Critical Thinking Activity,4.27
10564,Concept Review,4.466819061637963,Application Exercise,3.67
10564,Practice Questions,3.9703820014555307,Application Exercise,3.67
10564,Application Exercise,4.990973621270253,Application Exercise,3.67
10564,Critical Thinking Activity,4.526695717971517,Application Exercise,3.67
10564,Advanced Practice,4.953169349924932,Application Exercise,3.67
10565,Concept Review,3.737885057062635,Application Exercise,5.21
10565,Practice Questions,3.6995403986473527,Application Exercise,5.21
10565,Application Exercise,4.484876786654146,Application Exercise,5.21
10565,Critical Thinking Activity,3.9578732257974414,Application Exercise,5.21
10565,Advanced Practice,4.06379984454093,Application Exercise,5.21
10566,Concept Review,2.947148869919298,Practice Questions,5.43
10566,Practice Questions,3.555060154831069,Practice Questions,5.43
10566,Application Exercise,4.104484119710969,Practice Questions,5.43
10566,Critical Thinking Activity,3.7005729238624827,Practice Questions,5.43
10566,Advanced Practice,3.566843332020043,Practice Questions,5.43
10567,Concept Review,3.5895004853499866,Application Exercise,4.94
10567,Practice Questions,3.6885756198650568,Application Exercise,4.94
10567,Application Exercise,3.7569982133989885,Application Exercise,4.94
10567,Critical Thinking Activity,3.664581156600047,Application Exercise,4.94
10567,Advanced Practice,4.113214764878351,Application Exercise,4.94
10568,Concept Review,2.1743393193484195,Application Exercise,2.4
10568,Practice Questions,2.047694311918082,Application Exercise,2.4
10568,Application Exercise,2.30764615694165,Application Exercise,2.4
10568,Critical Thinking Activity,2.0927562809249323,Application Exercise,2.4
10568,Advanced Practice,2.133472634182723,Application Exercise,2.4
10569,Concept Review,3.0634956289482576,Critical Thinking Activity,2.79
10569,Practice Questions,2.4354309929228792,Critical Thinking Activity,2.79
10569,Application Exercise,3.7680090410800773,Critical Thinking Activity,2.79
10569,Critical Thinking Activity,2.5061067018008036,Critical Thinking Activity,2.79
10569,Advanced Practice,2.336265606524503,Critical Thinking Activity,2.79
10570,Concept Review,3.7647372063321303,Advanced Practice,1.56
10570,Practice Questions,4.41636804590885,Advanced Practice,1.56
10570,Application Exercise,3.952508000235873,Advanced Practice,1.56
10570,Critical Thinking Activity,3.5313565347455618,Advanced Practice,1.56
10570,Advanced Practice,3.5300207233703937,Advanced Practice,1.56
10571,Concept Review,2.7440188325603803,Critical Thinking Activity,2.75
10571,Practice Questions,3.1024825644690277,Critical Thinking Activity,2.75
10571,Application Exercise,4.3187460136376385,Critical Thinking Activity,2.75
10571,Critical Thinking Activity,3.300968907265915,Critical Thinking Activity,2.75
10571,Advanced Practice,3.2192550246895912,Critical Thinking Activity,2.75
10572,Concept Review,3.4214516895670863,Critical Thinking Activity,2.69
10572,Practice Questions,3.70116407755378,Critical Thinking Activity,2.69
10572,Application Exercise,5.358826620917772,Critical Thinking Activity,2.69
10572,Critical Thinking Activity,4.297871028076567,Critical Thinking Activity,2.69
10572,Advanced Practice,4.3856923524249805,Critical Thinking Activity,2.69
10573,Concept Review,4.633164819522199,Concept Review,5.81
10573,Practice Questions,4.658523982827525,Concept Review,5.81
10573,Application Exercise,5.4408878920947155,Concept Review,5.81
10573,Critical Thinking Activity,4.972470336811658,Concept Review,5.81
10573,Advanced Practice,4.780030659498976,Concept Review,5.81
10574,Concept Review,1.9051070819501636,Advanced Practice,6.27
10574,Practice Questions,2.5112195956160215,Advanced Practice,6.27
10574,Application Exercise,3.0998717520152717,Advanced Practice,6.27
10574,Critical Thinking Activity,2.048901284586632,Advanced Practice,6.27
10574,Advanced Practice,2.5876276064443484,Advanced Practice,6.27
10575,Concept Review,0.38209809608416734,Advanced Practice,2.08
10575,Practice Questions,1.0906912815149692,Advanced Practice,2.08
10575,Application Exercise,1.2015670711437245,Advanced Practice,2.08
10575,Critical Thinking Activity,1.0413257580399828,Advanced Practice,2.08
10575,Advanced Practice,1.5876994010760628,Advanced Practice,2.08
10576,Concept Review,3.939503364718351,Advanced Practice,1.49
10576,Practice Questions,4.566815498211305,Advanced Practice,1.49
10576,Application Exercise,4.795528876744208,Advanced Practice,1.49
10576,Critical Thinking Activity,4.744591950468026,Advanced Practice,1.49
10576,Advanced Practice,4.373968140966503,Advanced Practice,1.49
10577,Concept Review,1.3683094877846687,Application Exercise,1.22
10577,Practice Questions,1.5341657032943368,Application Exercise,1.22
10577,Application Exercise,2.2547213146484832,Application Exercise,1.22
10577,Critical Thinking Activity,2.0745163627978416,Application Exercise,1.22
10577,Advanced Practice,2.0570754199346917,Application Exercise,1.22
10578,Concept Review,3.2928069256725054,Practice Questions,3.47
10578,Practice Questions,3.5064728325282406,Practice Questions,3.47
10578,Application Exercise,5.005028365107606,Practice Questions,3.47
10578,Critical Thinking Activity,3.7831653802009435,Practice Questions,3.47
10578,Advanced Practice,3.502389527701136,Practice Questions,3.47
10579,Concept Review,2.408422688314073,Application Exercise,3.14
10579,Practice Questions,2.5121041053390396,Application Exercise,3.14
10579,Application Exercise,2.459197564973273,Application Exercise,3.14
10579,Critical Thinking Activity,2.537606739837547,Application Exercise,3.14
10579,Advanced Practice,2.8714510344575093,Application Exercise,3.14
10580,Concept Review,3.9787923365297533,Advanced Practice,3.11
10580,Practice Questions,4.339047151352585,Advanced Practice,3.11
10580,Application Exercise,4.823086541285175,Advanced Practice,3.11
10580,Critical Thinking Activity,3.877224636097175,Advanced Practice,3.11
10580,Advanced Practice,4.190648767110724,Advanced Practice,3.11
10581,Concept Review,3.2982002122926075,Advanced Practice,4.02
10581,Practice Questions,3.522414316967107,Advanced Practice,4.02
10581,Application Exercise,4.653330875196226,Advanced Practice,4.02
10581,Critical Thinking Activity,3.7011109814594616,Advanced Practice,4.02
10581,Advanced Practice,3.9041245203628705,Advanced Practice,4.02
10582,Concept Review,4.579931731088399,Advanced Practice,2.81
10582,Practice Questions,4.474848139958938,Advanced Practice,2.81
10582,Application Exercise,5.649883689790913,Advanced Practice,2.81
10582,Critical Thinking Activity,4.752962382584425,Advanced Practice,2.81
10582,Advanced Practice,4.748607877542799,Advanced Practice,2.81
10583,Concept Review,5.34018931218052,Concept Review,4.48
10583,Practice Questions,5.807338567460219,Concept Review,4.48
10583,Application Exercise,5.806096012126097,Concept Review,4.48
10583,Critical Thinking Activity,6.189195710498256,Concept Review,4.48
10583,Advanced Practice,5.663697148698677,Concept Review,4.48
10584,Concept Review,3.9461769305733823,Practice Questions,4.79
10584,Practice Questions,4.30767111766169,Practice Questions,4.79
10584,Application Exercise,5.031213666992946,Practice Questions,4.79
10584,Critical Thinking Activity,4.059240686551149,Practice Questions,4.79
10584,Advanced Practice,3.624032696404481,Practice Questions,4.79
10585,Concept Review,4.198347604235002,Advanced Practice,3.12
10585,Practice Questions,4.70655005106264,Advanced Practice,3.12
10585,Application Exercise,6.177702128448843,Advanced Practice,3.12
10585,Critical Thinking Activity,4.869106822010016,Advanced Practice,3.12
10585,Advanced Practice,4.986489563054285,Advanced Practice,3.12
10586,Concept Review,3.299798107072528,Advanced Practice,4.61
10586,Practice Questions,3.442313178643829,Advanced Practice,4.61
10586,Application Exercise,4.493850097630531,Advanced Practice,4.61
10586,Critical Thinking Activity,4.364354718141365,Advanced Practice,4.61
10586,Advanced Practice,4.138642077184678,Advanced Practice,4.61
10587,Concept Review,2.049095534309756,Concept Review,0.62
10587,Practice Questions,2.2229086285136694,Concept Review,0.62
10587,Application Exercise,2.7035670346643355,Concept Review,0.62
10587,Critical Thinking Activity,2.0506188728678145,Concept Review,0.62
10587,Advanced Practice,2.6085941644059054,Concept Review,0.62
10588,Concept Review,2.229217367803347,Advanced Practice,6.02
10588,Practice Questions,3.6758600162039574,Advanced Practice,6.02
10588,Application Exercise,4.222568166811914,Advanced Practice,6.02
10588,Critical Thinking Activity,2.783162624443846,Advanced Practice,6.02
10588,Advanced Practice,3.61686735943954,Advanced Practice,6.02
10589,Concept Review,3.463685998327536,Advanced Practice,2.66
10589,Practice Questions,4.262693606294535,Advanced Practice,2.66
10589,Application Exercise,5.251442970312613,Advanced Practice,2.66
10589,Critical Thinking Activity,3.799326632105303,Advanced Practice,2.66
10589,Advanced Practice,3.856182010961517,Advanced Practice,2.66
10590,Concept Review,3.725031384843388,Practice Questions,3.66
10590,Practice Questions,3.799602126601866,Practice Questions,3.66
10590,Application Exercise,4.378131854463627,Practice Questions,3.66
10590,Critical Thinking Activity,4.419061078050613,Practice Questions,3.66
10590,Advanced Practice,4.370353824319989,Practice Questions,3.66
10591,Concept Review,4.877623405563503,Advanced Practice,6.25
10591,Practice Questions,5.9072852415850345,Advanced Practice,6.25
10591,Application Exercise,7.161787716062514,Advanced Practice,6.25
10591,Critical Thinking Activity,5.786037104408457,Advanced Practice,6.25
10591,Advanced Practice,5.609121797628673,Advanced Practice,6.25
10592,Concept Review,4.180705974729001,Concept Review,3.48
10592,Practice Questions,4.43317100655133,Concept Review,3.48
10592,Application Exercise,4.5845111555934235,Concept Review,3.48
10592,Critical Thinking Activity,4.431520955695083,Concept Review,3.48
10592,Advanced Practice,3.8854127428080902,Concept Review,3.48
10593,Concept Review,4.634548700994633,Critical Thinking Activity,4.39
10593,Practice Questions,4.019272253756874,Critical Thinking Activity,4.39
10593,Application Exercise,4.571620328267476,Critical Thinking Activity,4.39
10593,Critical Thinking Activity,4.633703618004686,Critical Thinking Activity,4.39
10593,Advanced Practice,4.189141867551517,Critical Thinking Activity,4.39
10594,Concept Review,4.490525624082047,Concept Review,5.93
10594,Practice Questions,5.210780004721968,Concept Review,5.93
10594,Application Exercise,4.3147381486262315,Concept Review,5.93
10594,Critical Thinking Activity,4.923457339016971,Concept Review,5.93
10594,Advanced Practice,4.750836923142822,Concept Review,5.93
10595,Concept Review,4.780825251589022,Concept Review,5.86
10595,Practice Questions,4.620245515727264,Concept Review,5.86
10595,Application Exercise,5.532206479792421,Concept Review,5.86
10595,Critical Thinking Activity,4.63803723665115,Concept Review,5.86
10595,Advanced Practice,4.165887251269914,Concept Review,5.86
10596,Concept Review,5.611421052390724,Advanced Practice,6.77
10596,Practice Questions,5.93531726287784,Advanced Practice,6.77
10596,Application Exercise,6.179027739083064,Advanced Practice,6.77
10596,Critical Thinking Activity,5.2322848583815595,Advanced Practice,6.77
10596,Advanced Practice,5.522016275645701,Advanced Practice,6.77
10597,Concept Review,5.716609526581386,Concept Review,5.87
10597,Practice Questions,5.68782962703308,Concept Review,5.87
10597,Application Exercise,5.765662478258596,Concept Review,5.87
10597,Critical Thinking Activity,6.18333556530256,Concept Review,5.87
10597,Advanced Practice,6.154632720225774,Concept Review,5.87
10598,Concept Review,1.362902150148651,Practice Questions,1.47
10598,Practice Questions,1.854163475624794,Practice Questions,1.47
10598,Application Exercise,2.9501655006689784,Practice Questions,1.47
10598,Critical Thinking Activity,1.9843399285793972,Practice Questions,1.47
10598,Advanced Practice,1.555400945075454,Practice Questions,1.47
10599,Concept Review,0.5042977649534288,Advanced Practice,4.63
10599,Practice Questions,0.21807201538074805,Advanced Practice,4.63
10599,Application Exercise,0.8609270114714409,Advanced Practice,4.63
10599,Critical Thinking Activity,0.8060364796532351,Advanced Practice,4.63
10599,Advanced Practice,1.0431238196184047,Advanced Practice,4.63
10600,Concept Review,0.6873167643795539,Advanced Practice,2.71
10600,Practice Questions,0.9217507629888697,Advanced Practice,2.71
10600,Application Exercise,0.8046371806981845,Advanced Practice,2.71
10600,Critical Thinking Activity,0.9223353929002558,Advanced Practice,2.71
10600,Advanced Practice,1.2010235086352905,Advanced Practice,2.71
10601,Concept Review,5.749856106200706,Practice Questions,4.32
10601,Practice Questions,5.586920351579415,Practice Questions,4.32
10601,Application Exercise,5.5550477255881265,Practice Questions,4.32
10601,Critical Thinking Activity,5.48964368902187,Practice Questions,4.32
10601,Advanced Practice,5.5711743056426855,Practice Questions,4.32
10602,Concept Review,0.15314803486330675,Advanced Practice,0.9
10602,Practice Questions,0.9555203053905443,Advanced Practice,0.9
10602,Application Exercise,0.31370541301532917,Advanced Practice,0.9
10602,Critical Thinking Activity,0.1058490812740418,Advanced Practice,0.9
10602,Advanced Practice,0.5298470870131307,Advanced Practice,0.9
10603,Concept Review,1.2082489492721615,Advanced Practice,1.0
10603,Practice Questions,1.532009348877212,Advanced Practice,1.0
10603,Application Exercise,1.7515486157313778,Advanced Practice,1.0
10603,Critical Thinking Activity,1.509852338899131,Advanced Practice,1.0
10603,Advanced Practice,1.2681011487576281,Advanced Practice,1.0
10604,Concept Review,3.982610006264083,Application Exercise,4.52
10604,Practice Questions,4.530745309436772,Application Exercise,4.52
10604,Application Exercise,4.670165564410987,Application Exercise,4.52
10604,Critical Thinking Activity,4.212529298588792,Application Exercise,4.52
10604,Advanced Practice,4.33921502803927,Application Exercise,4.52
10605,Concept Review,3.128153320237229,Practice Questions,2.07
10605,Practice Questions,3.0904402751976003,Practice Questions,2.07
10605,Application Exercise,4.446494558261663,Practice Questions,2.07
10605,Critical Thinking Activity,4.011792071125042,Practice Questions,2.07
10605,Advanced Practice,4.418901124441954,Practice Questions,2.07
10606,Concept Review,1.9495003116860743,Critical Thinking Activity,2.0
10606,Practice Questions,2.2589233683962027,Critical Thinking Activity,2.0
10606,Application Exercise,2.481139557475851,Critical Thinking Activity,2.0
10606,Critical Thinking Activity,2.481388842524936,Critical Thinking Activity,2.0
10606,Advanced Practice,2.44488248012752,Critical Thinking Activity,2.0
10607,Concept Review,1.8769559322339648,Critical Thinking Activity,4.96
10607,Practice Questions,2.5453585522480457,Critical Thinking Activity,4.96
10607,Application Exercise,3.738505378187313,Critical Thinking Activity,4.96
10607,Critical Thinking Activity,2.6758811897643087,Critical Thinking Activity,4.96
10607,Advanced Practice,2.534284453513051,Critical Thinking Activity,4.96
10608,Concept Review,2.9865773426865196,Critical Thinking Activity,5.08
10608,Practice Questions,4.026932860937474,Critical Thinking Activity,5.08
10608,Application Exercise,5.503090302952227,Critical Thinking Activity,5.08
10608,Critical Thinking Activity,4.565417671676972,Critical Thinking Activity,5.08
10608,Advanced Practice,4.526904229340179,Critical Thinking Activity,5.08
10609,Concept Review,3.7234175883510394,Critical Thinking Activity,0.08
10609,Practice Questions,4.124140624535101,Critical Thinking Activity,0.08
10609,Application Exercise,5.043212187250459,Critical Thinking Activity,0.08
10609,Critical Thinking Activity,3.3028704982944737,Critical Thinking Activity,0.08
10609,Advanced Practice,3.689013489104281,Critical Thinking Activity,0.08
10610,Concept Review,2.1399109664234897,Advanced Practice,4.96
10610,Practice Questions,3.1968778944267893,Advanced Practice,4.96
10610,Application Exercise,4.701289696941846,Advanced Practice,4.96
10610,Critical Thinking Activity,2.8960092060506213,Advanced Practice,4.96
10610,Advanced Practice,3.454985724726907,Advanced Practice,4.96
10611,Concept Review,5.29246706075817,Advanced Practice,6.16
10611,Practice Questions,4.602883442866936,Advanced Practice,6.16
10611,Application Exercise,4.561526998408512,Advanced Practice,6.16
10611,Critical Thinking Activity,4.426914115041796,Advanced Practice,6.16
10611,Advanced Practice,4.519661629381089,Advanced Practice,6.16
10612,Concept Review,1.9568814908916874,Concept Review,1.4
10612,Practice Questions,2.1428288115960186,Concept Review,1.4
10612,Application Exercise,2.4879805831167916,Concept Review,1.4
10612,Critical Thinking Activity,2.0724590362068662,Concept Review,1.4
10612,Advanced Practice,1.5530953203488158,Concept Review,1.4
10613,Concept Review,2.082727411843239,Application Exercise,4.06
10613,Practice Questions,2.5386392225475447,Application Exercise,4.06
10613,Application Exercise,3.13925696893607,Application Exercise,4.06
10613,Critical Thinking Activity,2.9246215039629955,Application Exercise,4.06
10613,Advanced Practice,2.80638100147076,Application Exercise,4.06
10614,Concept Review,2.597632786494111,Advanced Practice,1.7
10614,Practice Questions,2.9764012961457262,Advanced Practice,1.7
10614,Application Exercise,2.946678239069942,Advanced Practice,1.7
10614,Critical Thinking Activity,2.715918812984837,Advanced Practice,1.7
10614,Advanced Practice,2.65749039063542,Advanced Practice,1.7
10615,Concept Review,4.00673994682482,Application Exercise,3.6
10615,Practice Questions,3.870694364649971,Application Exercise,3.6
10615,Application Exercise,4.692662353170384,Application Exercise,3.6
10615,Critical Thinking Activity,4.332818968821,Application Exercise,3.6
10615,Advanced Practice,4.041173991421132,Application Exercise,3.6
10616,Concept Review,1.8686186348696792,Advanced Practice,4.31
10616,Practice Questions,2.5429953529438434,Advanced Practice,4.31
10616,Application Exercise,3.590995306506615,Advanced Practice,4.31
10616,Critical Thinking Activity,2.235656892816918,Advanced Practice,4.31
10616,Advanced Practice,2.1992371705211373,Advanced Practice,4.31
10617,Concept Review,5.8645027036662185,Critical Thinking Activity,5.43
10617,Practice Questions,5.5254157713794765,Critical Thinking Activity,5.43
10617,Application Exercise,6.185808762461885,Critical Thinking Activity,5.43
10617,Critical Thinking Activity,6.113682995383302,Critical Thinking Activity,5.43
10617,Advanced Practice,5.938937759024435,Critical Thinking Activity,5.43
10618,Concept Review,1.9696904889356135,Application Exercise,0.18
10618,Practice Questions,2.0769218230203044,Application Exercise,0.18
10618,Application Exercise,1.639650306801593,Application Exercise,0.18
10618,Critical Thinking Activity,2.858559830415113,Application Exercise,0.18
10618,Advanced Practice,2.4186174424837352,Application Exercise,0.18
10619,Concept Review,4.173044239769845,Application Exercise,5.14
10619,Practice Questions,4.990315625929895,Application Exercise,5.14
10619,Application Exercise,5.132794750832968,Application Exercise,5.14
10619,Critical Thinking Activity,4.44759313076878,Application Exercise,5.14
10619,Advanced Practice,4.817571162638649,Application Exercise,5.14
10620,Concept Review,5.471972365232097,Critical Thinking Activity,5.78
10620,Practice Questions,5.388212891874451,Critical Thinking Activity,5.78
10620,Application Exercise,5.920566105441667,Critical Thinking Activity,5.78
10620,Critical Thinking Activity,6.132994738567106,Critical Thinking Activity,5.78
10620,Advanced Practice,5.808487651936314,Critical Thinking Activity,5.78
10621,Concept Review,3.9326780125255896,Critical Thinking Activity,6.09
10621,Practice Questions,4.513149770756398,Critical Thinking Activity,6.09
10621,Application Exercise,4.595959880653507,Critical Thinking Activity,6.09
10621,Critical Thinking Activity,3.7989802252828864,Critical Thinking Activity,6.09
10621,Advanced Practice,4.365827614028598,Critical Thinking Activity,6.09
10622,Concept Review,3.0709701598056154,Critical Thinking Activity,2.59
10622,Practice Questions,2.1226749129032,Critical Thinking Activity,2.59
10622,Application Exercise,3.6111629902690443,Critical Thinking Activity,2.59
10622,Critical Thinking Activity,2.9084961701307925,Critical Thinking Activity,2.59
10622,Advanced Practice,2.8145442648524273,Critical Thinking Activity,2.59
10623,Concept Review,2.91675931202139,Critical Thinking Activity,2.31
10623,Practice Questions,3.043367726726224,Critical Thinking Activity,2.31
10623,Application Exercise,3.9390127306405005,Critical Thinking Activity,2.31
10623,Critical Thinking Activity,2.7022852720918666,Critical Thinking Activity,2.31
10623,Advanced Practice,2.859322224949884,Critical Thinking Activity,2.31
10624,Concept Review,0.7715147448918245,Critical Thinking Activity,4.03
10624,Practice Questions,2.027602870855045,Critical Thinking Activity,4.03
10624,Application Exercise,3.2819749844988357,Critical Thinking Activity,4.03
10624,Critical Thinking Activity,2.494156517335744,Critical Thinking Activity,4.03
10624,Advanced Practice,2.4938339818086313,Critical Thinking Activity,4.03
10625,Concept Review,0.7569168252481662,Practice Questions,1.94
10625,Practice Questions,1.642886239656486,Practice Questions,1.94
10625,Application Exercise,2.4966959953184915,Practice Questions,1.94
10625,Critical Thinking Activity,1.839586552907732,Practice Questions,1.94
10625,Advanced Practice,1.9314649469534118,Practice Questions,1.94
10626,Concept Review,4.277832337751975,Concept Review,3.34
10626,Practice Questions,4.939730857253496,Concept Review,3.34
10626,Application Exercise,5.135921602180658,Concept Review,3.34
10626,Critical Thinking Activity,4.849153382518874,Concept Review,3.34
10626,Advanced Practice,4.014525370403307,Concept Review,3.34
10627,Concept Review,4.32288142460639,Critical Thinking Activity,6.18
10627,Practice Questions,4.495357513311411,Critical Thinking Activity,6.18
10627,Application Exercise,4.709774665657093,Critical Thinking Activity,6.18
10627,Critical Thinking Activity,4.844533649092503,Critical Thinking Activity,6.18
10627,Advanced Practice,4.354983965407138,Critical Thinking Activity,6.18
10628,Concept Review,4.372329912315215,Critical Thinking Activity,5.49
10628,Practice Questions,5.103966383686007,Critical Thinking Activity,5.49
10628,Application Exercise,6.508833921900382,Critical Thinking Activity,5.49
10628,Critical Thinking Activity,5.540733207413638,Critical Thinking Activity,5.49
10628,Advanced Practice,5.563041558142286,Critical Thinking Activity,5.49
10629,Concept Review,3.1840710985197394,Concept Review,3.46
10629,Practice Questions,3.757520546080648,Concept Review,3.46
10629,Application Exercise,4.571300553876559,Concept Review,3.46
10629,Critical Thinking Activity,3.417099910637051,Concept Review,3.46
10629,Advanced Practice,3.2722191076750495,Concept Review,3.46
10630,Concept Review,2.524353730896352,Application Exercise,3.6
10630,Practice Questions,2.966233053258471,Application Exercise,3.6
10630,Application Exercise,2.9722952352085636,Application Exercise,3.6
10630,Critical Thinking Activity,3.217860226855031,Application Exercise,3.6
10630,Advanced Practice,3.3104170414500764,Application Exercise,3.6
10631,Concept Review,4.290682440118623,Application Exercise,2.86
10631,Practice Questions,3.8079814335318147,Application Exercise,2.86
10631,Application Exercise,4.214543418930257,Application Exercise,2.86
10631,Critical Thinking Activity,4.212788971256126,Application Exercise,2.86
10631,Advanced Practice,4.210633439118921,Application Exercise,2.86
10632,Concept Review,4.451377600653336,Concept Review,3.83
10632,Practice Questions,4.247377897913793,Concept Review,3.83
10632,Application Exercise,4.439670213672271,Concept Review,3.83
10632,Critical Thinking Activity,4.92971545429827,Concept Review,3.83
10632,Advanced Practice,4.329136137570139,Concept Review,3.83
10633,Concept Review,4.42300963478876,Advanced Practice,4.61
10633,Practice Questions,4.995934997788213,Advanced Practice,4.61
10633,Application Exercise,5.876818623262143,Advanced Practice,4.61
10633,Critical Thinking Activity,4.61138305373337,Advanced Practice,4.61
10633,Advanced Practice,4.7335174033471406,Advanced Practice,4.61
10634,Concept Review,3.4250946656388175,Advanced Practice,3.77
10634,Practice Questions,3.7260910780597363,Advanced Practice,3.77
10634,Application Exercise,4.1034411701231575,Advanced Practice,3.77
10634,Critical Thinking Activity,3.99880432407608,Advanced Practice,3.77
10634,Advanced Practice,3.851078519762379,Advanced Practice,3.77
10635,Concept Review,2.21678196313919,Practice Questions,4.7
10635,Practice Questions,2.8374895458990563,Practice Questions,4.7
10635,Application Exercise,3.3494482847746987,Practice Questions,4.7
10635,Critical Thinking Activity,2.665405190697189,Practice Questions,4.7
10635,Advanced Practice,2.5237995670819258,Practice Questions,4.7
10636,Concept Review,3.8211107803154323,Advanced Practice,4.45
10636,Practice Questions,3.7228051938604656,Advanced Practice,4.45
10636,Application Exercise,4.384539660814137,Advanced Practice,4.45
10636,Critical Thinking Activity,3.5856334322450607,Advanced Practice,4.45
10636,Advanced Practice,4.336346934900844,Advanced Practice,4.45
10637,Concept Review,2.1729251081791103,Critical Thinking Activity,3.36
10637,Practice Questions,1.7900899276247366,Critical Thinking Activity,3.36
10637,Application Exercise,3.337190247898439,Critical Thinking Activity,3.36
10637,Critical Thinking Activity,2.102731443976274,Critical Thinking Activity,3.36
10637,Advanced Practice,2.443623631257304,Critical Thinking Activity,3.36
10638,Concept Review,5.140086440659664,Practice Questions,5.36
10638,Practice Questions,5.133473572237921,Practice Questions,5.36
10638,Application Exercise,5.415671102245254,Practice Questions,5.36
10638,Critical Thinking Activity,5.230966364837585,Practice Questions,5.36
10638,Advanced Practice,5.024521247794803,Practice Questions,5.36
10639,Concept Review,1.3789255760423913,Advanced Practice,3.07
10639,Practice Questions,2.0138383766279544,Advanced Practice,3.07
10639,Application Exercise,1.858410012399589,Advanced Practice,3.07
10639,Critical Thinking Activity,1.4717417367738008,Advanced Practice,3.07
10639,Advanced Practice,1.1975463945310745,Advanced Practice,3.07
10640,Concept Review,3.1313015072755004,Advanced Practice,4.57
10640,Practice Questions,4.638008693050688,Advanced Practice,4.57
10640,Application Exercise,5.183958583779965,Advanced Practice,4.57
10640,Critical Thinking Activity,3.736033315848513,Advanced Practice,4.57
10640,Advanced Practice,3.8431721163055106,Advanced Practice,4.57
10641,Concept Review,4.732254325373761,Critical Thinking Activity,5.28
10641,Practice Questions,4.711781067866269,Critical Thinking Activity,5.28
10641,Application Exercise,5.248382413142064,Critical Thinking Activity,5.28
10641,Critical Thinking Activity,5.2736877194130125,Critical Thinking Activity,5.28
10641,Advanced Practice,5.204670873992815,Critical Thinking Activity,5.28
10642,Concept Review,2.8208818134142857,Critical Thinking Activity,2.89
10642,Practice Questions,3.013020091690928,Critical Thinking Activity,2.89
10642,Application Exercise,4.16262680910012,Critical Thinking Activity,2.89
10642,Critical Thinking Activity,3.1893454884923367,Critical Thinking Activity,2.89
10642,Advanced Practice,3.140532673824816,Critical Thinking Activity,2.89
10643,Concept Review,3.8219333571616603,Application Exercise,3.12
10643,Practice Questions,4.608980826495591,Application Exercise,3.12
10643,Application Exercise,4.169529656286651,Application Exercise,3.12
10643,Critical Thinking Activity,4.285792209145717,Application Exercise,3.12
10643,Advanced Practice,4.1296280175123945,Application Exercise,3.12
10644,Concept Review,5.732721611188746,Advanced Practice,6.44
10644,Practice Questions,6.446435498942321,Advanced Practice,6.44
